Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Guzzler? ,Air Aspiration Method Desc,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class Desc,Release Date,EPA FE Label Dataset ID,Var Valve Timing?,Var Valve Lift?,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,# Drive Motor Gen,Motor Gen Type Desc,Rated Motor Gen Power (kW),Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System)  Description,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,M6 Convertible,BMX,4.4,8,Auto(AM-S7),14,20,16,G,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Subcompact Cars,3/15/15,17647,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W30,Yes,20.7,3,,6500,652,435,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,M6 Gran Coupe,BMX,4.4,8,Auto(AM-S7),14,20,16,G,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3100,3100,Compact Cars,3/15/15,17648,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W30,Yes,20.7,3,,6500,652,435,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,X6 M,BMX,4.4,8,Auto(S8),14,19,16,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),3100,3100,Standard SUV 4WD,7/31/15,18751,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W30,Yes,,3,,6500,627,458,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,aston martin,Aston Martin Lagonda Ltd,V8 Vantage,ASX,4.7,8,Manual(M6),13,19,15,G,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Two Seaters,6/29/15,18914,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,10W60,No,19.6,2,,7500,681,461,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,aston martin,Aston Martin Lagonda Ltd,V8 Vantage S,ASX,4.7,8,Manual(M6),13,19,15,G,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Two Seaters,6/29/15,18915,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,10W60,No,19.6,2,,7500,681,461,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,aston martin,Aston Martin Lagonda Ltd,Vantage GT,ASX,4.7,8,Manual(M6),13,19,15,G,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,,6/29/15,18916,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,10W60,No,19.6,2,,7500,681,461,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost,RRG,6.6,12,Auto(S8),13,21,15,G,Turbocharged,Semi-Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Large Cars,8/25/15,18899,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,18.8,2,,7500,709,422,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost EWB,RRG,6.6,12,Auto(S8),13,21,15,G,Turbocharged,Semi-Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Large Cars,8/25/15,18900,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,18.8,2,,7500,709,422,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,aston martin,Aston Martin Lagonda Ltd,DB9,ASX,5.9,12,Auto(S6),13,19,15,G,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Minicompact Cars,9/1/15,18923,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,0W40,No,19.5,2,,7500,679,475,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Rolls-Royce,Rolls-Royce Motor Cars Limited,Wraith,RRG,6.6,12,Auto(S8),13,21,15,G,Turbocharged,Semi-Automatic,8,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Midsize Cars,8/25/15,18901,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,19.5,2,,7500,706,420,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,SEQUOIA 2WD,TYX,5.7,8,Auto(S6),13,17,15,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),3000,3000,Standard SUV 2WD,8/6/15,18524,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,6000,689,512,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Maserati,MASERATI,GRANTURISMO CONVERTIBLE,MAX,4.7,8,Auto(A6),13,20,15,G,Naturally Aspirated,Automatic,6,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),3300,3300,Subcompact Cars,5/8/15,17833,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,SAE 5W/40 API SL/CF,No,19.7,2,,7500,697,436,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volkswagen Group of,Bentley,Continental GT,VGA,6.0,12,Auto(S8),12,21,15,G,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),3300,3300,Compact Cars,7/20/15,18239,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,5W30 VW 504 00,No,19.5,2,,7500,710,421,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volkswagen Group of,Bentley,Flying Spur,VGA,6.0,12,Auto(S8),12,20,15,G,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),3300,3300,Midsize Cars,6/15/15,18240,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,5W30 VW 504 00,No,18.3,2,,7500,736,443,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volkswagen Group of,Bentley,Continental GT Convertible,VGA,6.0,12,Auto(S8),12,20,15,G,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),3300,3300,Subcompact Cars,7/20/15,18241,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,,N,5W30 VW 504 00,No,18.3,2,,7500,736,443,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,Dodge,Viper SRT,CRX,8.4,10,Manual(M6),12,21,15,G,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),3300,3300,Two Seaters,7/14/15,18574,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-40,No,19.1,2,,7500,714,415,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,LAND CRUISER WAGON 4WD,TYX,5.7,8,Auto(S8),13,18,15,,Naturally Aspirated,Semi-Automatic,8,Y,N,4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),3000,3000,Standard SUV 4WD,9/10/15,18526,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,6000,675,486,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,LEXUS,LX 570,TYX,5.7,8,Auto(S8),13,18,15,,Naturally Aspirated,Semi-Automatic,8,Y,N,4-Wheel Drive,15,Gasoline (Premium Unleaded Required),3300,3300,Standard SUV 4WD,10/12/15,18527,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,7500,687,486,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,TUNDRA 2WD FFV,TYX,5.7,8,Auto(S6),13,18,15,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),3000,3000,Standard Pick-up Trucks 2WD,8/6/15,18573,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,6000,680,485,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,TUNDRA 4WD FFV,TYX,5.7,8,Auto(S6),13,17,15,,Naturally Aspirated,Semi-Automatic,6,Y,N,Part-time 4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),3000,3000,Standard Pick-up Trucks 4WD,8/6/15,18387,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,6000,677,523,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,TUNDRA 2WD,TYX,5.7,8,Auto(S6),13,18,15,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),3000,3000,Standard Pick-up Trucks 2WD,8/6/15,18529,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,6000,679,506,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,TUNDRA 4WD,TYX,5.7,8,Auto(S6),13,17,15,,Naturally Aspirated,Semi-Automatic,6,Y,N,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),3000,3000,Standard Pick-up Trucks 4WD,8/6/15,18314,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,,2,,6000,678,522,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,Maybach S 600,MBX,6.0,12,Auto(A7),13,20,15,G,Turbocharged,Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),3300,3300,Large Cars,4/14/15,17754,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30 / 225.10,Yes,19.9,2,,7500,689,440,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,AMG S 65,MBX,6.0,12,Auto(A7),13,20,15,G,Turbocharged,Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),3300,3300,Large Cars,8/4/15,18568,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30 / 225.10,Yes,19.6,2,,7500,694,443,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,AMG S 65 (coupe),MBX,6.0,12,Auto(A7),13,20,15,G,Turbocharged,Automatic,7,Y,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),3300,3300,Compact Cars,8/4/15,18567,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30 / 225.10,Yes,19.6,2,,7500,709,438,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,AMG GLE 63 S,MBX,5.5,8,Auto(A7),13,17,15,,Turbocharged,Automatic,7,Y,N,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),3300,3300,Standard SUV 4WD,8/3/15,18758,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W-30 and 0W-40,Yes,19.9,2,,7500,681,525,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
